unit_id,m_lexicon,m_money_url,m_caps_buy,m_llm_full,m_short_cap,m_noise,m_topic_leak,v_aux,y
u00027,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.6651984502334889,0.4206023425759287,-0.287420818721999,-0.019740433138501698,-0.10531497042993958
u00028,0.34886457090621137,-0.09403954805502804,-0.28538154071451066,0.03465821799174496,0.8609408664343947,-0.30476989644604147,1.8489862163360606,0.05498113677064377,0.2717309956767235
u00029,-0.30677241535182204,0.0644037181529823,-0.2707933512901424,-0.034531958545509084,-0.04471608855935068,0.67342134961007,-0.9283429292394169,-0.18598144526194937,0.003149539670785448
u00030,1.2727166879061675,0.22284698436099265,0.4256451335545049,0.5881796302897776,1.1044501577858388,-0.5180740321396671,-0.9283429292394169,0.19023297067595746,0.7767544294505524
u00031,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.5323971392153943,0.3332459011811248,1.8489862163360606,-0.05941816599723398,-0.073677721523759
u00032,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.9735190144158921,-0.269526589175931,-0.287420818721999,-0.2664953849314937,-0.1397222215533171
u00033,-0.03855728460989931,-0.014817914951022873,0.41948049637635865,-0.034531958545509084,-0.39584059439726454,-0.8848579340190876,-0.9283429292394169,-0.213495201623844,-0.1400569251333981
u00034,0.02104607777719465,-0.09403954805502804,-0.31343575114598804,-0.06912704681413613,-0.7372443719839172,0.3949464586814421,-0.287420818721999,-0.24303628740187827,0.273522607024826
u00035,-0.30677241535182204,-0.09403954805502804,-0.28651504416628754,-0.17291231162001722,0.9119126236758844,0.14156486477667335,-0.287420818721999,0.05816694013886315,-0.24900697546436568
u00036,-0.30677241535182204,-0.09403954805502804,-0.2907536235630914,-0.17291231162001722,-0.2804536644251083,0.06491263018804067,-0.287420818721999,-0.21291596464780413,-0.13935210510279464
u00037,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,2.0099537076507192,-0.6131744706229051,-0.287420818721999,0.9496126462642497,-0.24007695827240844
u00038,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,-1.1598440740904856,0.23500337796726078,-0.9283429292394169,-0.2641784370273342,-0.2066483341946789
u00039,-0.30677241535182204,-0.09403954805502804,-0.14942652093119718,-0.17291231162001722,-0.3443061772083742,-0.4786071857326122,-0.287420818721999,-0.23550620671335973,-0.01133882945694023
u00040,-0.30677241535182204,0.0644037181529823,-0.2846233188109572,-0.034531958545509084,-0.04235974026437093,0.6264897559283076,-0.9283429292394169,-0.18337487886976986,-0.22487172705502834
u00041,0.02104607777719465,-0.09403954805502804,-0.2834058920925756,-0.06912704681413613,-0.17213815362764626,0.14624051416903702,-0.287420818721999,-0.19235305199838812,-0.05748639443414001
u00042,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.2443093307663196,-0.09143195430374407,-0.287420818721999,-0.20567550244730554,-0.3635049227536617
u00043,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.462997565453431,-0.022764146937033807,-0.287420818721999,-0.22913459997692098,-0.07376500435627081
u00044,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.8051110309281052,-0.27700746081718175,-0.287420818721999,-0.25635873785079566,-0.29476810590077385
u00045,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,1.0488752886854786,-0.6718090316412059,-0.287420818721999,0.13259889155998866,0.03728040717444131
u00046,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.18603980345204763,0.322256731611342,-0.287420818721999,-0.19843504024680694,-0.1594777017372446
u00047,0.02104607777719465,-0.09403954805502804,-0.31343575114598804,-0.06912704681413613,0.277359941102027,-0.37721395894300513,-0.287420818721999,-0.11270796779290361,0.1347732977708557
u00048,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.6041009344155205,-0.926221387582897,-0.287420818721999,-0.24158819496177855,-0.24078072791012023
u00049,-0.30677241535182204,-0.09403954805502804,-0.2772981241495087,-0.17291231162001722,-0.39748834578235936,-0.6062327964255807,-0.287420818721999,-0.22681765207276142,-0.29179014067400333
u00050,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-3.199992485136747,0.5729978038310373,-0.9283429292394169,-0.3128343430146847,-0.17477438582778382
u00051,-0.30677241535182204,-0.09403954805502804,-0.30172080613064584,-0.17291231162001722,0.7754759949442175,0.018512972735424342,-0.287420818721999,0.012986456007751937,-0.3276095773573956
u00052,-0.30677241535182204,-0.09403954805502804,-0.30356482525343115,-0.17291231162001722,0.2594292028611597,-0.9062395703948797,-0.287420818721999,-0.12747851068192073,-0.1317640969574358
u00053,-0.30677241535182204,-0.09403954805502804,-0.24680700137122924,-0.17291231162001722,-0.05050461533949964,0.35926675566243654,1.8489862163360606,-0.19061534107026845,-0.08529467140509985
u00054,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,-0.9578254877694077,-0.9975728498481075,-0.9283429292394169,-0.2540417899466361,-0.12395287812800161
u00055,-0.03855728460989931,-0.014817914951022873,0.5826726516217823,-0.034531958545509084,-0.3565684751391509,0.30358425762702207,-0.9283429292394169,-0.22710727056078137,-0.22937451348538307
u00056,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.8565114889752368,0.16883508629050956,-0.287420818721999,-0.29777418163764763,-0.14468400020857097
u00057,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.4941025756154845,0.2104443881698808,-0.287420818721999,-0.06984443156595195,-0.19552768150188365
u00058,-0.30677241535182204,-0.09403954805502804,-0.29775839825780953,-0.17291231162001722,-0.30144196338018464,-0.4859423128677957,-0.287420818721999,-0.21436405708790385,-0.15144460163032883
u00059,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.5130304928137268,0.37935903060470866,-0.287420818721999,-0.23376849578524006,-0.2144077450970215
u00060,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.2509286139832766,-0.010842145029713288,1.8489862163360606,-0.12689927370588086,-0.03237379800119555
u00061,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.7885062281152002,0.03903370356528194,-0.287420818721999,0.022543866112410077,-0.22885368534024758
u00062,-0.30677241535182204,-0.09403954805502804,-0.29775839825780953,-0.17291231162001722,-0.16129684608127737,0.1735191664596951,1.8489862163360606,-0.19756618478274712,-0.10241749346436946
u00063,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.37035889625204227,-0.4194192463446114,-0.287420818721999,-0.21986680836028277,-0.03990260404810113
u00064,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.20017764631267818,0.44487624602507225,-0.287420818721999,-0.1370359207865789,0.01682822982055243
u00065,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.30970613988432727,0.3740906112242283,1.8489862163360606,-0.11444567872102328,-0.042810898463404704
u00066,-0.30677241535182204,-0.09403954805502804,-0.22459741811297634,-0.17291231162001722,-1.2667048479632994,-0.1731322669495537,-0.287420818721999,-0.2841621127007103,-0.03907373791518595
u00067,-0.30677241535182204,-0.09403954805502804,-0.29369389936087437,-0.17291231162001722,-0.4619017956087057,-1.4557092102250622,-0.287420818721999,-0.23116192939306057,-0.12280999695193928
u00068,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.6183860093451355,0.06257048014954153,1.8489862163360606,-0.24274666891385832,-0.22461060139678612
u00069,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.07542265668954495,-0.3066979790661627,1.8489862163360606,-0.18337487886976986,-0.28994553818908503
u00070,-0.30677241535182204,-0.09403954805502804,-0.3038316070343111,-0.17291231162001722,0.33778858178795806,0.10353228383418267,-0.287420818721999,-0.110680638376764,-0.15571883650481064
u00071,-0.30677241535182204,-0.09403954805502804,-0.17756535944844073,-0.17291231162001722,0.34106720082340053,0.1801973943072352,-0.287420818721999,-0.13993210566677833,-0.14457783725801937
u00072,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,0.38961375351666305,0.8064739178638313,-0.287420818721999,-0.08461497445496909,-0.22380942590221942
u00073,-0.30677241535182204,-0.09403954805502804,-0.2886436582065429,-0.17291231162001722,0.08549644496378155,0.10184993735664301,-0.287420818721999,-0.16281196622035388,-0.18985245645277082
u00074,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.2761191615694103,-0.20488207151052787,1.8489862163360606,-0.2094405427915648,-0.15474823832441564
u00075,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.0914946510337313,0.2276106316463895,-0.287420818721999,-0.27257737317991254,-0.15308797467623897
u00076,-0.30677241535182204,-0.09403954805502804,-0.2649784785825271,-0.17291231162001722,-0.9126524976533148,0.032573387649543144,-0.287420818721999,-0.26620576644347377,-0.12445933697513316
u00077,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.0975044555481692,-1.046189489076559,-0.287420818721999,-0.2728669916679325,-0.1308294383856162
u00078,-0.03855728460989931,0.381290250569003,0.5363222169958632,0.3114189241407613,0.18116779282228146,0.1709212447098005,-0.9283429292394169,-0.157019596459955,0.07233616529159412
u00079,0.22965784613202342,-0.09403954805502804,1.1079775773821996,-0.034531958545509084,-1.0002791246432778,-0.5949815293722794,-0.9283429292394169,-0.24477399832999794,-0.10497736189213466
u00080,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.32806713617877836,0.23860859458398756,1.8489862163360606,-0.11039101988874407,-0.25286598003472405
u00081,0.22965784613202342,-0.09403954805502804,1.1626473207871297,-0.034531958545509084,-0.6704282314367425,-0.2556761096267405,-0.9283429292394169,-0.22826574451286114,-0.028537364508935237
u00082,0.9448981947771506,-0.09403954805502804,0.43553973350155695,0.20763365933488007,0.8196792099061441,-0.5726113126733864,-0.287420818721999,0.055560373746683656,0.3067043296786237
u00083,-0.30677241535182204,-0.014817914951022873,-0.2716294767775119,-0.10372213508276316,-0.5044342648685777,-0.13111762839986024,-0.9283429292394169,-0.2372439176414794,-0.08900272387003202
u00084,-0.30677241535182204,-0.09403954805502804,-0.29326704851146645,-0.17291231162001722,1.3867394690342862,0.8253091532792337,-0.287420818721999,0.31418968354849336,-0.22301826625087315
u00085,-0.30677241535182204,0.0644037181529823,-0.27790041793278336,-0.034531958545509084,-0.8233785077911763,0.009885139134270738,-0.9283429292394169,-0.26012377819505494,-0.1089800069470662
u00086,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.7015111119301857,-0.45771465626671975,-0.287420818721999,-0.007866075129684008,-0.18244159531699156
u00087,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.9222069786540548,-0.017382062263246515,-0.287420818721999,-0.2635992000512943,-0.16684899694258923
u00088,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,2.11782980909751,-0.4751119216886476,1.8489862163360606,1.1057170113069994,-0.0812497099662342
u00089,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.6076516521495966,-0.49991818909554414,-0.287420818721999,-0.2418778134497985,-0.34267807796635263
u00090,0.6170797016481341,-0.09403954805502804,0.41017720847399125,0.10384839452899905,1.4875320570886514,-0.8344079251139097,1.8489862163360606,0.4219277610919124,0.08795386885785947
u00091,-0.03855728460989931,-0.014817914951022873,0.3972709131181057,-0.034531958545509084,-0.5830771330983254,-1.1006560352882082,-0.9283429292394169,-0.22826574451286114,-0.22315942646658649
u00092,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.6795386820810209,-0.8226442822478498,-0.287420818721999,-0.0151065373301826,-0.1231336342514528
u00093,-0.30677241535182204,0.0644037181529823,-0.12530751648784558,-0.034531958545509084,0.12018475526133543,0.2022132791546546,-0.9283429292394169,-0.1862710637499693,-0.166119684556197
u00094,-0.03855728460989931,-0.09403954805502804,0.4246057848205709,-0.10372213508276316,-0.43163018320390695,-0.28143826076913575,-0.9283429292394169,-0.21754986045612323,-0.1722053775757104
u00095,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.15493842268832855,-0.30281407209210903,-0.287420818721999,-0.19438038141452774,-0.12209245246795775
u00096,0.825691470002963,-0.09403954805502804,1.8970710060871863,0.1384434827976261,-0.04767243863191658,0.37319521880062856,-0.9283429292394169,-0.14862066030737664,-0.09896346857753655
u00097,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.9338938724553765,0.951715803594376,1.8489862163360606,0.08017794522837887,-0.13692939754542532
u00098,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,-1.5758402063023973,0.24670415855901529,-0.9283429292394169,-0.2792385984043712,-0.09139250571082298
u00099,0.34886457090621137,-0.09403954805502804,-0.29145513266359335,0.03465821799174496,-0.026440879342499102,-0.5913550127253339,-0.287420818721999,-0.16252234773233393,0.3775488121038426
u00100,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.41360763529055095,0.2624793150971059,-0.287420818721999,-0.09040734421536796,-0.3012349639013958
u00101,6.458209215583341,-0.09403954805502804,1.2574252404283874,1.937388072766232,0.5683718112150004,0.6918612220918343,-0.9283429292394169,0.09379001416531622,3.6870812131854303
u00102,-0.30677241535182204,-0.09403954805502804,-0.29369389936087437,-0.17291231162001722,-0.18857486410567592,-0.3141026472265465,-0.287420818721999,-0.20162084361502633,-0.11212224404867395
u00103,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.5267011449840842,-0.47378741723105067,-0.287420818721999,-0.28937524548506927,0.08375452063669106
u00104,-0.30677241535182204,-0.09403954805502804,-0.30356482525343115,-0.17291231162001722,0.19496403232779685,0.28626558499974736,-0.287420818721999,-0.14022172415479828,-0.06428736003078683
u00105,-0.30677241535182204,-0.09403954805502804,-0.22459741811297634,-0.17291231162001722,-1.6635915552463731,-0.1637792261910035,-0.9283429292394169,-0.29574685222150804,-0.02078634024696871
u00106,-0.30677241535182204,-0.09403954805502804,-0.2838229734683175,-0.17291231162001722,-0.9290459160153441,0.2642270125485865,-0.9283429292394169,-0.2659161479554538,-0.1839537430994418
u00107,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.025209157770173674,-0.7222088920351118,1.8489862163360606,-0.16802509900471285,0.0023714294103506783
u00108,-0.30677241535182204,-0.09403954805502804,-0.30074456071270067,-0.17291231162001722,0.19668193292445524,0.09790771631837675,-0.287420818721999,-0.1405113426428182,-0.18912130716132436
u00109,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-2.3968323685742305,0.14333184620974543,1.8489862163360606,-0.30646273627824594,-0.12052979191741867
u00110,-0.03855728460989931,-0.09403954805502804,0.5069227984617088,-0.10372213508276316,0.9315729258614076,-0.3108340131938995,-0.9283429292394169,0.040500212369646585,-0.19601938803662383
u00111,-0.30677241535182204,-0.09403954805502804,-0.29940864593024935,-0.17291231162001722,0.44730113688501794,-0.45193523161354493,1.8489862163360606,-0.0860630668950688,-0.07185766285893659
u00112,-0.30677241535182204,-0.09403954805502804,-0.18550855157845117,-0.17291231162001722,-0.6408743327970395,-0.6248163782343351,-0.287420818721999,-0.2552002638987159,-0.14947189530773344
u00113,-0.30677241535182204,-0.09403954805502804,-0.29703482812450893,-0.17291231162001722,0.7036801091213462,0.12151529964449474,-0.287420818721999,-0.013368826402062937,0.037603788953161604
u00114,0.34886457090621137,-0.09403954805502804,-0.31343575114598804,0.03465821799174496,-1.5077512718308663,0.22305522958536222,1.8489862163360606,-0.27141889922783274,0.2094694010421955
u00115,-0.30677241535182204,-0.09403954805502804,-0.27790041793278336,-0.17291231162001722,-0.8423283809443941,-0.20724978673704086,-0.287420818721999,-0.26128225214713474,-0.07943248753336486
u00116,-0.30677241535182204,-0.09403954805502804,-0.3040843476688289,-0.17291231162001722,0.25030147939104297,-0.21288120154047965,-0.287420818721999,-0.1292162216100404,-0.14444004819003223
u00117,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.7532372014589215,0.4312279033950474,1.8489862163360606,-0.2954572337334881,-0.04084989793835764
u00118,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.32806713617877836,-0.16206102144868742,1.8489862163360606,-0.11039101988874407,-0.10355240800069121
u00119,-0.30677241535182204,0.3020686174649978,-0.29703482812450893,0.1730385710662531,-0.12094943921764029,-0.11824402938918159,-0.9283429292394169,-0.19235305199838812,0.04401924280465369
u00120,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.873833846966277,-0.2443408360376384,-0.287420818721999,0.05527075525866371,-0.23711908121514608
u00121,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.46206271016472,-0.3369694662789294,1.8489862163360606,-0.07824336771853031,-0.16969137708612914
u00122,-0.30677241535182204,0.0644037181529823,-0.23420156222465324,-0.034531958545509084,0.8730804265852088,0.589904158053009,-0.287420818721999,0.020226918208250528,-0.10254805868719105
u00123,-0.30677241535182204,-0.014817914951022873,-0.18550855157845117,-0.10372213508276316,-1.1151818275326717,0.156738426176568,-0.287420818721999,-0.28010745386843106,-0.1894684417845699
u00124,0.22965784613202342,-0.09403954805502804,1.1079775773821996,-0.034531958545509084,-0.8051110309281052,-0.8535235091403403,-0.9283429292394169,-0.2331892588092002,-0.04029286565483815
u00125,1.600535181035184,0.0644037181529823,0.4340316026490071,0.5535845420211505,0.4849372380799432,-0.42187458535237765,-0.9283429292394169,-0.028139369291080064,0.9491063379428377
u00126,1.0045015571642446,-0.09403954805502804,-0.30973843323941186,0.24222874760350713,2.1580242203790867,-0.02199797687406541,1.8489862163360606,1.1966572165452616,0.6678914330258204
u00127,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.8783321290189461,-0.48566520270815267,1.8489862163360606,-0.2609926336591148,-0.03353666608334843
u00128,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.6740021259823301,-0.21733678641686524,-0.287420818721999,-0.24709094623415748,-0.1766143728886462
u00129,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,-0.5457279402462337,-0.12351534928791628,-0.287420818721999,-0.22507994114464175,-0.0400723352236181
u00130,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.5962478751776494,1.048451119814209,-0.287420818721999,-0.29140257490120886,-0.23588010814304988
u00131,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.8455852545519629,-0.2710399618074682,-0.287420818721999,-0.25896530424297515,-0.17008506272625695
u00132,-0.30677241535182204,0.14362535125698747,-0.31343575114598804,0.034658217991745004,-1.4269602027979729,-0.07837627578333704,-0.9283429292394169,-0.2861894421168499,-0.207834903621556
u00133,-0.03855728460989931,-0.09403954805502804,0.3972709131181057,-0.10372213508276316,-1.2336274754758902,-0.06299970812205581,1.8489862163360606,-0.2673642403955535,-0.17572689123512872
u00134,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-0.24190697093731364,0.9384070071281763,-0.9283429292394169,-0.2053858839592856,-0.1376054206538644
u00135,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.04479497909963342,-0.02453767192357583,-0.287420818721999,-0.16483929563649347,-0.30380136018010884
u00136,-0.30677241535182204,-0.09403954805502804,-0.30103970467626545,-0.17291231162001722,0.04302582627550399,0.35958188074151903,-0.287420818721999,-0.16744586202867298,-0.1795329562211819
u00137,-0.30677241535182204,-0.09403954805502804,-0.18947528644876238,-0.17291231162001722,-0.6717066338371216,0.8124616046084557,-0.9283429292394169,-0.25693797482683556,-0.2094936883109376
u00138,-0.03855728460989931,-0.09403954805502804,0.41392810056179546,-0.10372213508276316,-0.41098549672775075,0.49351448511962553,-0.287420818721999,-0.21436405708790385,-0.11994826922183652
u00139,-0.30677241535182204,-0.09403954805502804,-0.2775194878677107,-0.17291231162001722,1.9978839271817608,0.13575997249967006,-0.287420818721999,0.8789457351873834,-0.11513080978775223
u00140,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-1.26920698379082,0.07101100385096186,-0.287420818721999,-0.280397072356451,-0.0021151630727809234
u00141,-0.30677241535182204,0.0644037181529823,-0.31343575114598804,-0.034531958545509084,-0.7130209576033141,-0.2701902834244069,-0.9283429292394169,-0.24998713111435691,-0.06974668918221366
u00142,0.22965784613202342,-0.014817914951022873,1.1523967438987055,0.034658217991745004,0.27032530448904135,-0.4973699109041743,-0.9283429292394169,-0.11010140140072412,0.010062439450961025
u00143,-0.30677241535182204,-0.09403954805502804,-0.2670853165200689,-0.17291231162001722,0.10500406378339038,0.0761120401945563,-0.9283429292394169,-0.1636808216844137,-0.14962323721567344
u00144,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,0.0622487177537232,-0.04585091916553513,-0.287420818721999,-0.16194311075629403,-0.12664670327925664
u00145,-0.30677241535182204,-0.09403954805502804,-0.31343575114598804,-0.17291231162001722,-2.2607093486465097,0.6695013402288706,-0.9283429292394169,-0.30472502535012624,-0.05815259086630843
u00146,1.0343032383577915,-0.09403954805502804,3.2493408649409212,0.1730385710662531,1.3931650908052988,0.4827376125640739,-0.287420818721999,0.38514621311337954,-0.12263983011533991
u00147,-0.03855728460989931,0.0644037181529823,0.41093834896933823,0.034658217991745004,-0.009009332442763328,-0.12926390636489998,-0.9283429292394169,-0.1642600586604536,-0.07231033211104287
u00148,0.02104607777719465,-0.09403954805502804,-0.31343575114598804,-0.06912704681413613,0.8924046971298707,0.5563083711929996,-0.287420818721999,0.07148939058778056,0.10467910969660224
u00149,-0.30677241535182204,-0.09403954805502804,-0.3024454419047907,-0.17291231162001722,0.20830731111164377,-0.5145360230328905,-0.287420818721999,-0.1379047762506387,-0.2699899762711812
u00150,6.458209215583341,-0.09403954805502804,1.2574252404283874,1.937388072766232,0.5683718112150004,-0.7890076653297219,-0.9283429292394169,0.09379001416531622,3.625768510295278
u00151,0.22965784613202342,-0.09403954805502804,1.1079775773821996,-0.034531958545509084,-0.02469302356752536,0.3364522807272678,-0.9283429292394169,-0.15267531913965585,-0.051857660871065955
