unit_id,m_afford_raw,m_space_raw,m_uncrowded_raw,m_composite_raw,m_noise_raw,m_geo_dict_raw,v_aux,y
u000031,-1.0049454829635587,-0.22105438581956893,0.040644838653716896,-0.24003499808166667,1.107211906597743,-1.352791757480905,-0.011675090620313288,-0.7078330301917832
u000032,-1.0915872904516968,0.1246158382545519,0.0007672585489872312,-0.22011556255825088,0.7062081474631129,-1.3478004503108902,0.029592013029569528,-0.5509417543973196
u000033,-1.313666139657319,-0.16111009190537745,0.07499297111609159,-0.26493052897445674,-0.8157341125556948,-1.3478004503108902,0.03557764009132045,-0.7752864610033038
u000034,-0.6002661293980631,-0.18470651075554104,0.06967593986625004,-0.11270648897305541,0.526837215871252,-1.3478004503108902,0.02494882264272659,-0.5436984965098451
u000035,-1.2551855514924823,-0.33415084408340817,0.08777026608189302,-0.278169996196239,-0.08703740430740876,-1.3478004503108902,0.007937544123602815,-0.7743706528381766
u000036,-1.459893928965975,-0.25120641633864566,0.04155845588175912,-0.34947596322762375,-0.21960058059792723,-1.3478004503108902,-0.017766998050514397,-0.7984563964730679
u000037,-1.2950849986832529,-0.6788776228996898,0.080390852276978,-0.3708097840702389,-0.01150028871521633,-1.352791757480905,-0.07903156201518684,-1.0110353286418252
u000038,-0.205640594319952,-0.271498566904203,0.08096457296419295,-0.03161679960492673,-0.04707284468524512,-1.3428091431408828,0.01582728151121418,-0.17724252669089913
u000039,-0.6742222287424339,-0.7819960973500957,0.10516350191603237,-0.22925029732933025,-0.3631975030665672,-1.3428091431408828,-0.07882975292077858,-0.5156375007175721
u000040,-0.9332001709305501,-0.4906040142495589,0.06506177505424288,-0.2608509412068859,0.08559379631662138,-1.3428091431408828,-0.050344926410350876,-0.5681571645825061
u000041,-1.3609348778859633,-0.6749746115242417,0.09574131351928453,-0.3706045419821091,0.3693403901563896,-1.3428091431408828,-0.06321178669069431,-0.9950742362939043
u000042,-1.4978984156041497,-0.669538066464067,0.060294906318829805,-0.43367270960772564,-0.03254367255320361,-1.3428091431408828,-0.09639717237579833,-1.1694844581138562
u000043,0.04928423779733404,-0.2550489377832096,0.0685618287254152,0.018507089908560426,0.06873194188847101,-1.3428091431408828,0.0075831424877876846,-0.08424033069600456
u000044,-0.45172227719179,-0.19692668864667803,0.07802782126349564,-0.07380486471892456,0.4143973855913713,-1.3428091431408828,0.03023571827837891,-0.32942361192037517
u000045,-0.6284273487213644,-0.44214678905039806,0.11468295573351324,-0.13435501720302984,-0.3545980109661372,-1.3428091431408828,0.009089813316488504,-0.3203928594599109
u000046,-0.9709941063962142,-0.6985702375394177,0.1005545624970305,-0.2825721395195277,-0.271184241740003,-1.3428091431408828,-0.06399666158802099,-0.7571102315971048
u000047,-1.1242753599839772,-0.5855684318218523,0.0832985164936761,-0.30845168174255605,0.14462008564630138,-1.3478004503108902,-0.05460664021437136,-0.836302075137711
u000048,-1.5370609336911332,-0.6179991039812831,0.04110470482060184,-0.44904305703009983,0.5595908344856436,-1.3428091431408828,-0.10311420845905218,-1.034475534067951
u000049,-1.1031149671466556,-1.1080736886269666,0.10418253850673168,-0.4003399138865809,-0.5630072457504408,-1.3478004503108902,-0.15526440916924106,-0.9291176697410978
u000050,-1.552220618111901,-1.3674950841144549,0.13408434991088972,-0.532376558314543,-0.15045832181757482,-1.3478004503108902,-0.18625998785227357,-1.162516156660613
u000051,-1.2455001975569917,-0.3392404000423921,0.04465478284691153,-0.31734793830827196,0.1939956988590772,-1.3478004503108902,-0.03513662226181364,-0.6927340835500562
u000052,-1.4527351891006124,-0.3861539682897969,0.03368271051292481,-0.3852103062646904,0.8360659058317568,-1.3478004503108902,-0.05665806069762555,-0.9006788576892003
u000053,-1.3807793258950931,-0.5472666897025246,0.01595016195079916,-0.42121189180234714,0.38952692872316924,-1.3478004503108902,-0.11118393370656152,-0.8043376456757126
u000054,-1.1900726013935596,-0.16472185441562817,0.005976571919993317,-0.3020241331602271,0.3989921541725772,-1.352791757480905,-0.032322785912402924,-0.6282829776073195
u000055,-1.2945586207519766,-0.45816221976694566,0.04356654568432763,-0.35598181943113144,-0.6077581551884496,-1.352791757480905,-0.06372246663820613,-0.950192067638899
u000056,-1.2448685440394598,-0.26234731767948394,0.06442555117335806,-0.28164601747807444,-0.044863894837427795,-1.352791757480905,0.0018744026243880411,-0.8155921732839297
u000057,-1.6072797497234395,0.2722022879017332,0.008381503511034187,-0.29760366358015383,-0.04160350503574525,-1.352791757480905,0.07115466214497777,-0.8389140011457017
u000058,-1.3967812150059034,-0.3502263927831261,-0.044506890970227524,-0.4374753541979689,-0.2125034191465286,-1.352791757480905,-0.12431955054728233,-0.8532321877594538
u000059,-0.6885923462662866,-1.0739484010363376,0.13687271387456815,-0.26784846173183247,-0.11312163986592631,-1.3577830646509195,-0.11559940503446392,-0.6355530790869979
u000060,-0.25148811213414896,0.2286284490512514,0.010407319200888943,0.0033000964726351413,0.03699809757741406,-1.3577830646509195,0.06303657491532366,-0.05079447966256038
u000061,1.1831023017672573,0.17807005547902954,-0.06436436352574168,0.24889653877432505,-0.3626983522106484,-1.3577830646509195,-0.021323703981303056,0.8084486968228589
u000062,-1.5631166412893278,0.3235536893687474,-0.0018784088682092027,-0.28570607910577667,0.14725578612459395,-1.3577830646509195,0.07307191689610851,-0.8104722444821462
u000063,-1.4105196790122245,0.9171421352978627,-0.019841941959879147,-0.13571956987670966,-0.24208880927379944,-1.3627743718209269,0.19302212672219848,-0.5283673745292027
u000064,-0.6721167170173272,0.32195946686382937,0.011870704482112946,-0.07035114795613703,0.29192779209505837,-1.3627743718209269,0.08606311976617653,-0.2627359293798972
u000065,-1.4233106627422472,-0.01128898364369711,-0.015337421857681489,-0.3409058942453557,-0.245991146327404,-1.3627743718209269,-0.017516832189939026,-0.9445707601559942
u000066,-1.6133857337262487,-0.42296755893038634,0.06712639570655381,-0.3987543442339871,0.1487466558740017,-1.3627743718209269,-0.03268200721987731,-0.9836972972167071
u000067,-0.6639052212894113,0.6294759731138662,-0.026602059578002924,-0.03600808990188221,0.25946990690233374,-1.3577830646509195,0.11986336686316093,-0.4216123444994227
u000068,-1.0627944176108635,0.6251169156077679,-0.026074862640646207,-0.12730930303103452,0.0015757486998725402,-1.3627743718209269,0.1193666047892658,-0.3302776917434398
u000069,-1.521480146925344,-0.3414199839443514,0.008378920126323323,-0.4145372064294728,-0.17431595581939957,-1.3577830646509195,-0.07089100826948504,-0.9787361458663749
u000070,-1.1047467387336132,0.24988523229846626,-0.0015366189343155355,-0.19740330722705982,0.6795375201279984,-1.3577830646509195,0.05635104002719182,-0.5931154084992867
u000071,-1.6539168344345514,-0.8300139527632038,0.09335557371335435,-0.474021600687891,-0.14071168972430007,-1.3577830646509195,-0.10141902994867968,-1.0518550722119864
u000072,-1.116274415428572,0.049970161688796616,-0.059076381929821106,-0.2982057473756105,0.43207850254129726,-1.3577830646509195,-0.04583824093191683,-0.6428505649006245
u000073,-1.7742994673175232,-1.5014325231363885,0.048068197549426206,-0.6930314104428991,-0.08454999640048387,-1.3577830646509195,-0.3008475382815639,-1.4165555738317288
u000074,-0.730439391802781,0.3432323734138318,0.08571359033943204,-0.009962250079539419,0.5082740935317027,-1.3577830646509195,0.16274177745200144,-0.3548726760633982
u000075,-1.5510099488699645,-1.055421427753989,0.12853052473577473,-0.46788190588250783,-0.5807062009959959,-1.352791757480905,-0.11941696625910285,-1.133482173989578
u000076,-0.7497048240875066,0.11961907871351028,0.061850268583699915,-0.0863575844997351,-0.3233678214706074,-1.352791757480905,0.08779070798750054,-0.3480845533523407
u000077,-1.4525772757212294,0.16244937047612906,-0.039711597474389834,-0.3316859903557504,-0.32602908484092513,-1.352791757480905,-0.0009841318388724293,-0.7003450602227996
u000078,-1.6149648675200787,-0.02415773575082768,-0.016601686680126987,-0.388586295218326,-0.5893585001524341,-1.3577830646509195,-0.02172423709426175,-0.8988634234095204
u000079,-0.9786792241928534,-0.4106911985375486,0.08196773363749847,-0.23765099250795982,0.4790241919100705,-1.352791757480905,-0.015418666907694153,-0.6284779787646032
u000080,-1.2478688982477368,-0.9020476129287045,0.09276020265765711,-0.39814346506274867,-0.3235068481735957,-1.352791757480905,-0.11867213369552464,-0.9722360262574901
u000081,-1.4233106627422472,-0.6786268876487903,-0.018987658357771643,-0.4927268080853325,-0.05859497019702005,-1.3478004503108902,-0.17554124561837522,-0.9334888489222498
u000082,-1.2369202372771824,-0.6147470389569724,0.07431346033892189,-0.3489774198715454,-0.4108322208308519,-1.352791757480905,-0.0700919194860275,-1.0092666146008367
u000083,-1.612385615656823,-1.1877698881253835,0.08072534226254292,-0.5559198986784148,-0.06962617096008426,-1.352791757480905,-0.1965064704983668,-1.3248217755914231
u000084,-1.0853233930695045,0.07294238325906584,0.02959248304063068,-0.20327091523167026,-0.41527718372345523,-1.352791757480905,0.04564042584146852,-0.6232698939755752
u000085,-0.7697598232691474,0.5225061597929835,-0.0199893846333084,-0.07772659951037782,-0.8199534589726116,-1.352791757480905,0.10152731175897785,-0.22942670023356265
u000086,-1.5231645563054295,-1.2583135911363597,0.14819046337361477,-0.4883101665852804,-0.9128613527110221,-1.3478004503108902,-0.1472791807327971,-1.1834707446662018
u000087,-1.6373885673924644,-1.1226182326886163,0.1363505924594154,-0.4951933495762087,0.13246505914524906,-1.3478004503108902,-0.12737300043059435,-1.2590338739124447
u000088,-1.5256911703755573,-1.1061304904324951,-0.012947781790193683,-0.6054744168297241,0.27417175372092273,-1.3478004503108902,-0.2686320401336261,-1.3284925621698795
u000089,-1.3829374754133272,-1.0102965277122125,-0.1529173180746818,-0.6823288157084609,-0.7926255913169596,-1.3478004503108902,-0.38245878959725954,-0.9672954698484352
u000090,-0.9353056826556567,-1.084486912752637,0.08287378701591905,-0.3767786640203582,0.2828735727235878,-1.3478004503108902,-0.17051053257959528,-1.004812717294795
u000091,-1.5811714043321172,-1.206823487782376,-0.6934539013404263,-1.2758006929749786,-0.199948310070271,-1.352791757480905,-0.9531996922068914,-1.27076331171099
u000092,-1.642652346705231,-1.053092610301041,-0.24523795951071525,-0.8371693213720962,0.4322427089614858,-1.352791757480905,-0.48207483527836364,-1.1198286189874453
u000093,-0.6502193950762181,-0.7823499171020312,0.06674226847620573,-0.2597326420649557,0.5665459294519702,-1.3478004503108902,-0.1162461972844213,-0.6643365248785442
u000094,-1.0648472915428426,-0.7100010083903625,0.022060260025215713,-0.37976386483496,-0.1772222799059373,-1.3478004503108902,-0.14291688922164097,-0.7018051821710019
u000095,-0.9796267044691515,-1.267113962722478,0.1518735076510045,-0.36306963198033765,0.7728944365452179,-1.3428091431408828,-0.14573744328421037,-0.8965374503393998
u000096,-0.5454175489590355,-0.6200542830886562,0.128546881457865,-0.14207727175345386,0.1866197203893627,-1.3428091431408828,-0.018620954055936022,-0.5928162180126396
u000097,-0.9814163894354919,-0.7063868618555245,0.08192677568008233,-0.3040739410964752,0.704686830234531,-1.3428091431408828,-0.08390700288108961,-0.6940452151776622
u000098,-1.3960442859021165,-1.0037534821964091,0.13975384126942994,-0.41062894777646325,0.1385717527364083,-1.3428091431408828,-0.09655083192441123,-1.0298318082281233
u000099,-0.6633788433581347,-0.6959491115537924,0.1150749282874613,-0.19839184182884573,-0.29835014448944314,-1.3428091431408828,-0.049280238344419434,-0.5026586733796844
u000100,-0.7261230927663124,-0.6888123553049315,0.11818592700020199,-0.20818669688042132,-0.8031385126798866,-1.3378178359708683,-0.04460519183841484,-0.41750710378368405
u000101,-0.34370952569381974,-0.626720000941695,0.13080981513595885,-0.09551975203947008,-0.5204952840243832,-1.3378178359708683,-0.017965025134536964,-0.3943158309930586
u000102,-0.3925047599231659,-0.6803996298612905,0.13138276075935898,-0.1180332858274739,-0.33156249872705157,-1.3378178359708683,-0.029834209167214847,-0.25950452111291955
u000103,-0.6796439214345834,-0.7734093118163179,0.15507932460725085,-0.18197519011808147,-0.3565343901383421,-1.3378178359708683,-0.02833803603825223,-0.5013256319526339
u000104,-0.5422066435782479,-0.8678980848444459,0.1509350386361127,-0.17556468601766756,0.16865964036739858,-1.3428091431408828,-0.054237656665672325,-0.34244573365128594
u000105,0.5579232327899696,0.3053322243320649,0.029690552298693572,0.22265758211345058,0.22206931608222544,-1.3328265288008536,0.09953003246171298,0.39086814639513956
u000106,-0.31475873947360344,-0.3985336180737568,0.14595225171895257,-0.02404366007026366,0.5920989786867857,-1.3328265288008536,0.049570409973037376,-0.2276866085001969
u000107,-0.36929149315386534,-0.5105356390919573,0.13913834527318894,-0.06773038271161881,-0.9331121236892678,-1.3378178359708683,0.01702265525215148,-0.4150237992003706
u000108,0.015438136816244738,-0.2347549524414601,0.1020155699470176,0.0465453069934123,0.04972140385522325,-1.3328265288008536,0.044788403910068234,-0.23700438386218686
u000109,0.018754317783287674,-0.5125682449352107,0.11317313495558341,-0.0040677713234552465,0.32731012260643766,-1.3378178359708683,-0.008678678207966552,-0.2532193454987317
u000110,0.6427227175186394,0.08061828199502584,0.08634311195799402,0.24487945504742,-0.28921423208154384,-1.3378178359708683,0.10256278088622893,0.5043194628263271
u000111,-0.6462715605916431,-0.6879207749037571,0.12551099847070005,-0.18296837575192879,0.6297402204569853,-1.3378178359708683,-0.03728091429813364,-0.598789262674229
u000112,-0.4460373955340022,-0.8794740647121977,0.15728349968056046,-0.150315416132937,-0.2255208397505567,-1.3378178359708683,-0.050748396433203925,-0.4947337986403761
u000113,-0.38018751633129205,-0.34394750381948735,0.12145495314728438,-0.049671502576030584,0.4355028167133518,-1.3378178359708683,0.038401744853117446,-0.26590553852692683
u000114,-0.20974634218390995,-0.6494144484409076,0.14164815249392254,-0.059946184978496866,0.6674262059859818,-1.3378178359708683,-0.012686615526507848,-0.22903577437402323
u000115,-0.3830825949533137,-0.4178510254821353,0.11897050355756567,-0.06908593168001838,0.21831743183750757,-1.3378178359708683,0.018880151332532364,-0.2522140589972078
u000116,-0.7618115165068698,-0.9722756050510153,0.14737616143143945,-0.25210258492075127,-0.32089805893781925,-1.3378178359708683,-0.08185750345685486,-0.7053700797927707
u000117,-0.4110859008972319,-0.5612104953001144,0.12982915411782475,-0.09720730143960363,0.44662636098268643,-1.3378178359708683,-0.0037536087786132467,-0.32618732041675147
u000118,1.0469283309459858,0.5309488678267228,0.04526556055268626,0.398716781746109,0.03146291574264482,-1.3278352216308462,0.16689095340961785,0.6800087664540508
u000119,0.7454190519107157,0.45163334051693743,0.07767700053842526,0.3426843844938997,0.27142733092838195,-1.3278352216308462,0.18002547905011526,0.5609827686083371
u000120,1.0976711635210559,0.5747772924276894,0.09233311061418857,0.4639586435565135,-0.24010667662220334,-1.3328265288008536,0.22277279957056909,0.7549010775416218
u000121,0.5756621690739928,0.6779735199468506,0.09489389070884426,0.370442353227407,0.1391093194703671,-1.3328265288008536,0.2491493298276147,0.720201932561721
u000122,1.3015899740976333,0.6139133307383058,0.04216342535526945,0.4722561367859278,0.17602616745055177,-1.3278352216308462,0.1830814254897739,0.8275144326495012
u000123,0.6877806684359212,0.37571393883329524,0.09146475239109994,0.3255482500058461,0.5910150736453378,-1.3328265288008536,0.1758492078037514,0.5677537236095864
u000124,1.7711190887964132,0.6823319437249077,0.05927462578459826,0.6103547649450065,-0.08562531962600187,-1.3328265288008536,0.21554640865288893,1.399828222828375
u000125,0.8350085758140027,0.040958103997634436,0.09110307900386863,0.2842849469949592,-0.26333293786414813,-1.3228439144608317,0.0980074594417773,0.335886000294624
u000126,1.9103986894122171,0.28226230722071377,0.08841442207685536,0.5802978676200897,0.17931921033062434,-1.3228439144608317,0.15125268245140364,1.2357163294968572
u000127,1.1310435243639958,0.12381957345576522,0.07663814517642457,0.3566138060547234,0.08609950755088884,-1.3178526072908172,0.10313267296392142,0.6480110526768338
u000128,1.9390336488736675,0.8902174430338511,0.05774300150686715,0.6933905858832312,-0.464972343718667,-1.3178526072908172,0.2621800754314936,1.3069085239465625
u000129,1.1558885627202542,0.41108240188526846,0.05873537713905895,0.40944339142832026,-0.05089131629353377,-1.3128613001208096,0.1522327384282186,0.6518115545638797
u000130,1.6760552344078485,0.2813130204200744,0.07435808646589587,0.5136060026650973,0.606472137197448,-1.3178526072908172,0.13737416737193583,1.0375491538233583
u000131,4.0694430501296885,1.1745832007446015,0.031122546413480896,1.2168578510589065,-0.08340090270029583,-1.307869992950795,0.30213839897656786,2.35791293212492
u000132,1.9041874298231525,0.41965294063957453,0.06266158865963424,0.5853966403369403,-0.13779096166126456,-1.3128613001208096,0.15803183691529057,1.065093699188859
u000133,1.5933086236111575,0.4782609773730514,0.09114699471655957,0.5542392716405606,-0.018525224194146043,-1.3178526072908172,0.19927833956871463,0.9295049252832392
u000134,2.281442493169134,0.6264659291938656,0.0610269000675244,0.7157629179680498,-0.6816286500265764,-1.307869992950795,0.20431708634404042,1.4697551735000045
u000135,2.3846652054924866,0.8495189076356933,0.04832895674119074,0.7770175533456423,-0.5683012450100019,-1.3128613001208096,0.24361127268341884,1.4456306089444069
u000136,1.57025327022124,0.49674073995734463,0.05906200864087418,0.5231459865785928,1.3322758738752338,-1.307869992950795,0.1723785856635994,1.0176786604957717
u000137,2.3404494592652476,0.625754136122991,0.06318305948346555,0.7310529690751205,-0.8785647588670662,-1.307869992950795,0.206247493685299,1.5299173311708816
u000138,1.6564213375712291,0.6280855709425591,0.06588723618210818,0.5783481520508117,-0.27520729328097293,-1.3128613001208096,0.2094148740844753,1.0492246038670736
u000139,1.2946417854047811,0.8532351130168927,0.052057161285444166,0.5331347491365631,0.9394401650473677,-1.3128613001208096,0.24809426861733289,0.8770356163487534
u000140,1.31159115479189,0.07533401180610728,0.06235228519829679,0.37360325237770536,-0.2853198273914794,-1.3028786857807877,0.07802728302210801,0.7738606001222117
u000141,1.6761078722009761,0.5483639722888562,0.07200197996553376,0.5708094134862716,-0.6050082602173937,-1.3178526072908172,0.19690247118799822,1.0604557698696866
u000142,1.5340911063425335,0.6178968428934419,0.05449367742207936,0.5375918983248206,0.023100382687370524,-1.3128613001208096,0.19598504871601785,0.7717472851849823
u000143,-0.5146770777724784,-0.11994332559193026,0.07587731504940126,-0.07302605066082908,0.09950436594070015,-1.3178526072908172,0.0459663805232382,-0.02386125041223558
u000144,-0.4155601133130836,-0.3236161489249543,0.10763574353301189,-0.06610515878089039,-0.15384753621371208,-1.3178526072908172,0.02967975700501371,-0.11282982113579909
u000145,0.720889840313223,0.3119877919185154,0.076437982740933,0.3048859781042757,-0.1374623309061262,-1.3178526072908172,0.14649592652601953,0.4278648265781695
u000146,1.3954431592442615,0.39220149920588326,0.05650879479648611,0.45771039611009534,0.05059337975022803,-1.3228439144608317,0.1456985228454357,0.9211918132793099
u000147,-0.3197593298207317,-0.27619899026156824,0.05934135593382471,-0.07883288687888182,0.2447645426930733,-1.3228439144608317,-0.00627242059590438,-0.24500960100421137
u000148,-0.44261593898070395,-0.09915725463622109,0.061386576744669415,-0.0655236770907195,-0.8443529190617833,-1.3228439144608317,0.03669711632522236,-0.34572712257078725
u000149,0.353793871040881,-0.058810808018837465,0.07410930663960016,0.1366630530941563,0.5708682559879895,-1.3228439144608317,0.05839951995405707,0.20281403583743451
u000150,0.10597514099583016,0.2117693862132279,0.08156578348677755,0.14737371391580023,0.12889762434850546,-1.3228439144608317,0.12827983135337487,0.0063359698419831745
u000151,0.7791598773055494,0.08959656438894527,0.10456685659422309,0.29495500532299146,-0.3430344330919789,-1.3228439144608317,0.12234941194686036,0.3637663682546869
u000152,-0.3739236189490999,-0.4041067488202446,0.1305685143194461,-0.05311627877690146,-0.2140998314990967,-1.3278352216308462,0.03333169532256168,-0.3008924440932057
u000153,0.4738080393719596,0.5249152654377972,0.019008238326371874,0.24236687231393514,0.1300268547662126,-1.3278352216308462,0.13997960711256455,0.43485475075231156
u000154,2.255913163502216,0.9189683942564006,0.03695556717776106,0.752529139136831,1.3181848004192727,-1.3228439144608317,0.24863594353859977,1.5125719389317425
u000155,2.636431770022113,1.4323792749343112,-0.02566525402652661,0.8948897612745285,0.25081381867320085,-1.3278352216308462,0.30663218792765584,1.8862812342121014
u000156,1.5730430732570062,0.8772390183955469,0.015047670999030038,0.5673119615150204,0.6055486787050659,-1.3328265288008536,0.217688038876507,0.9189748375221368
u000157,1.1367284060217837,0.1581628348454503,0.05720240869063106,0.3474013848091339,-1.2048466256975345,-1.3328265288008536,0.09219653303863783,0.5864611209041598
u000158,1.9146097128624304,1.0368638093068123,0.055492796979710386,0.7183422621965674,0.013765070272509072,-1.3278352216308462,0.2939396642263715,1.375852322460236
u000159,-0.5911071533938493,-0.44285217338626226,0.11265711561388436,-0.12790563869604116,-0.6245206273536889,-1.3328265288008536,0.006957986807219497,-0.42126172650590316
u000160,-0.8823520627692248,-0.14337016898422655,0.09758636806551083,-0.14168588051327513,0.020097910786292555,-1.3328265288008536,0.0616385051345082,-0.5669490781418919
u000161,-0.4504589701567261,-0.46576704608390823,0.05948375939995802,-0.15061837354930363,-0.29201309038382317,-1.3378178359708683,-0.0500158381264859,-0.4701857254449786
u000162,-0.10299689772100358,-0.23347694450448023,0.10085783879029718,0.018781975778384807,0.23435791352730154,-1.3328265288008536,0.04395925479090768,0.09281172925393802
u000163,-0.3398669667955,-0.4455575631081502,0.1186848061799425,-0.06567460768426017,-0.442985755355377,-1.3378178359708683,0.012188940453641505,-0.29386102242020823
u000164,-0.4927797558313695,-0.5536878589086891,0.13297004163351758,-0.11120311213300002,-0.4251315010312248,-1.3378178359708683,0.0010398058817044213,-0.4620489423450683
u000165,-0.9094605262299726,-0.8709227665942081,0.1144239177354537,-0.2939438915715847,-0.32347088971228144,-1.3378178359708683,-0.09041627272995313,-0.7046450381534854
u000166,-1.1888619321516234,-0.7547174474574858,0.048068197549426206,-0.39366554590065944,0.234575832391527,-1.3378178359708683,-0.12799564892199247,-0.9104626545051481
u000167,-1.304243974687467,-0.9038568817391633,0.12937067027042323,-0.3772035656563056,0.9236135830356209,-1.3378178359708683,-0.08351595846493698,-0.9909134207145985
u000168,-0.8176602150153234,-0.6567217443656583,0.03283825000012543,-0.3015702047329558,0.23516189757108946,-1.3328265288008536,-0.12011049306281457,-0.7639281339262236
u000169,-1.1019569356978471,-0.6250284122325883,-0.013081958673637147,-0.40212361455520784,-0.6278127479590506,-1.3378178359708683,-0.15739544161416388,-0.8856032775467323
u000170,-0.6447450645909409,-0.8972168559738165,-0.06884970505799569,-0.4106167179661853,-0.3481868827247466,-1.3378178359708683,-0.2745928864854672,-0.6474378505508585
u000171,-0.889405527048332,-0.7034013263375329,0.007598801994499448,-0.3518501892709182,-0.37728653054055644,-1.3378178359708683,-0.1554416099871486,-0.6628740658743467
