unit_id,m_afford,m_space,m_uncrowded,m_spacious_uncrowded,m_age_pref,m_composite_quality,m_noise,m_geo_dict,v_aux,y
u000010,-0.35139464349045885,0.17086616512483002,0.8133404747433548,0.6879242929514463,-1.8561815225324745,-0.25421063791324616,0.16517226795365825,-1.3428091431408828,0.6620096927738393,-0.005195728694194501
u000011,-0.31591677092241194,-0.32604587547794084,1.1411414767568087,0.5697218881521642,-1.8561815225324745,-0.23830803446771562,0.5785077110600028,-1.3428091431408828,0.5120122753701769,-0.02788023649291066
u000012,-0.41882365648699876,0.06646713248839384,0.6930867386853572,0.5309002587665101,-1.8561815225324745,-0.33624152944424557,-0.20445457199573933,-1.3428091431408828,0.505830821498363,-0.17274870401963122
u000013,-0.6301117581014498,-0.9454658964542473,1.247057574965415,0.2108015063052432,-1.8561815225324745,-0.5804806708548325,-0.7451753871979309,-1.3428091431408828,0.12550254018358653,-0.5836990770963947
u000014,-1.028527214284753,-0.7245186661317122,1.2923750089462556,0.39691072718327525,-1.8561815225324745,-0.9342139616792273,-0.182554027023993,-1.3428091431408828,0.3181464562903622,-0.5250092921314161
u000015,-0.9188826911998249,-0.741328646442426,0.2872870542930249,-0.3173583966998611,-1.6972653653772076,-0.9098797107171755,-0.2302526559081489,-1.3428091431408828,-0.35676489497570624,-0.7365480606558688
u000016,-0.5767370358699966,0.4678871881277355,0.6221601082558162,0.7619030244997338,-1.8561815225324745,-0.4561787287079316,0.7081610213398509,-1.3478004503108902,0.754804079962768,-0.08443981811500845
u000017,-0.9214093052699528,-0.9001696793399546,1.0016289038531052,0.07091627150164281,-1.8561815225324745,-0.8707217870797972,-0.5007147303665996,-1.3478004503108902,-0.0029078277180443054,-0.6440043509712781
u000018,-0.9893646961977695,0.08078146450897833,0.6692197213386688,0.5242232825782295,-1.6972653653772076,-0.8757942194679671,-0.39594932728648646,-1.3428091431408828,0.5006436846966287,-0.3413763337640606
u000019,-0.6671161266701989,0.16276642055931562,0.46398016941861986,0.4380728470070535,-1.8561815225324745,-0.5801847019676623,-0.9372437986300741,-1.3478004503108902,0.4257535227273131,-0.3222213469415053
u000020,-1.3227198400752775,-0.5156785675945365,0.5265014501590406,0.007564797405635142,-0.9026845796008742,-1.2533219261369233,0.35444508627229493,-1.3478004503108902,-0.03284463300449648,-0.8252563716947163
u000021,-1.1354872099201703,-0.5516962337348749,0.42410245471803076,-0.08918336521984907,-1.0616007367561409,-1.0874984382954327,-0.09643726488388937,-1.3478004503108902,-0.12687756700356823,-0.5876230754533082
u000022,-1.1294338637104884,-0.09076420703766565,1.0249956480975209,0.6529934644925645,-1.8561815225324745,-0.9954099374550441,-1.21286510725104,-1.3478004503108902,0.6087840557625736,-0.5914406467496279
u000023,-0.8896160782208427,-0.022274583400291956,0.30789718099042823,0.19963970525992997,-1.8561815225324745,-0.818446239546788,-0.4993524909788122,-1.3478004503108902,0.18654800115646145,-0.34679420805275224
u000024,-0.6688531738434118,0.03051134512488182,0.6390535916822743,0.4680012987921242,-1.8561815225324745,-0.5797156109850036,0.5088042744194781,-1.3478004503108902,0.44372496358656904,-0.34623019646639097
u000025,-0.7721285239598924,-0.5378221622958849,0.25599717027879115,-0.19698531844427605,-0.9821426581785077,-0.7560727752713567,0.1383722048473355,-1.352791757480905,-0.2274671002837433,-0.7227288601275893
u000026,-0.742703997601527,-0.3593721200077652,0.42206334516316263,0.043818863836422944,-1.6178072867995743,-0.6999913465239294,-0.8436111259126843,-1.352791757480905,0.013463511617320218,-0.5673009577909601
u000027,-1.085744495414526,-0.3197935476527866,0.11096204145861113,-0.14596555278661136,-1.8561815225324745,-1.044686775912648,-1.195383824973128,-1.352791757480905,-0.16244871114312068,-0.5950440045812991
u000028,-1.1729126808339403,-0.612290911147568,0.6287629405485239,0.011513343560297817,-1.6972653653772076,-1.112253470409547,-0.04062844212725456,-1.352791757480905,-0.036610888364761986,-0.8908589481026076
u000029,-1.1491730361333632,-0.37808585065995765,0.41031849795918796,0.022529436609213225,-1.8561815225324745,-1.0864771033980751,-0.42371098189472683,-1.352791757480905,-0.008064789894249622,-0.53677260034717
u000030,-1.0228949704200927,-0.11022308700798208,0.7848007881808279,0.471505036973022,-1.6178072867995743,-0.9150431140256705,0.24464615754836655,-1.352791757480905,0.4361185874508629,-0.3925183383176094
u000031,-1.0049454829635587,-0.24494579493200694,0.27621387397188085,0.021855238822953597,-1.8561815225324745,-0.9490998759438224,0.2772581832363351,-1.352791757480905,0.0016212842390315562,-0.6955444842604356
u000032,-1.0915872904516968,0.34035203815027704,-0.24189726093831007,0.06881627318660051,-1.538349208221941,-1.0204163536824438,0.32189051786938666,-1.3478004503108902,0.09128511565405452,-0.6549280068815518
u000033,-1.313666139657319,-0.1375825870166088,0.772012439502761,0.4434431653065046,-1.6178072867995743,-1.1930670580106164,-0.2265140588935734,-1.3478004503108902,0.4075330976380181,-0.6724242074645699
u000034,-0.6002661293980631,-0.17952645556539343,0.6918468858015389,0.3580931640351295,-1.7767234439548412,-0.5290079796655472,0.40838687696981885,-1.3478004503108902,0.3237900269884561,-0.254713703540403
u000035,-1.2551855514924823,-0.455089135360431,0.9702927712120697,0.36010841886488504,-1.6178072867995743,-1.1499421079208925,-0.026034220404519838,-1.3478004503108902,0.3043271301757077,-0.684789743835033
u000036,-1.459893928965975,-0.29997728121624023,0.2887620575817701,-0.0078390294034877,-1.538349208221941,-1.3826413460541662,0.32058513702567115,-1.3478004503108902,-0.03064898938864825,-0.8870907634809135
u000037,-1.2950849986832529,-1.1671848859267946,0.8547845680628595,-0.2183563482290024,-1.8561815225324745,-1.2581619037645961,-0.3618940443920821,-1.352791757480905,-0.2964138818323391,-1.0325657762338556
u000038,-0.205640594319952,-0.3374125792485527,0.8636662832178803,0.367832010628038,-1.8561815225324745,-0.15659612922566557,-0.3198835545610933,-1.3428091431408828,0.32073410320130147,-0.09919697476112121
u000039,-0.6742222287424339,-1.405247689807441,1.2540260334558742,-0.10569838366314022,-1.8561815225324745,-0.6613765491337419,-0.11935046912138199,-1.3428091431408828,-0.20862535777605543,-0.5768258422088189
u000040,-0.9332001709305501,-0.7637857397077361,0.6233432730371461,-0.09816412597832244,-1.8561815225324745,-0.8993391383231668,0.6558040038329211,-1.3428091431408828,-0.1517896548395019,-0.6652415379484617
u000041,-1.3609348778859633,-1.158427404520931,1.0982531615125415,-0.042059585760342244,-1.7767234439548412,-1.3007653601429108,-0.1911911920243529,-1.3428091431408828,-0.12947417689144616,-0.9171335162556619
u000042,-1.4978984156041497,-1.1462585862249333,0.5535806722772816,-0.4142600937491959,-1.6178072867995743,-1.471243535397957,-0.4082313200892748,-1.3428091431408828,-0.4795431269660996,-1.0341278073531732
u000043,0.04928423779733404,-0.30704112717230375,0.6752169740172955,0.2573413944418856,-1.8561815225324745,0.07225336194930451,0.23208060381385243,-1.3428091431408828,0.21888794906201317,-0.1306854905964494
u000044,-0.45172227719179,-0.20140990261975325,0.8183743094847955,0.4312354602948892,-1.8561815225324745,-0.38079144291344724,-1.0713774636530453,-1.3428091431408828,0.3910720241848618,-0.3356085880213468
u000045,-0.6284273487213644,-0.6657913641073219,1.416693391710443,0.5248529378788466,-1.8561815225324745,-0.5415716759288141,-0.3513999002619645,-1.3428091431408828,0.443358263977817,-0.3881558771618772
u000046,-0.9709941063962142,-1.211644032193355,1.177199198358064,-0.024075673747888368,-1.6972653653772076,-0.9309132150249344,-0.6043627610670638,-1.3428091431408828,-0.11663973255286485,-0.8340839682122304
u000047,-1.1242753599839772,-0.9625415386187989,0.8999675529116452,-0.04373691776811429,-1.1410588153337744,-1.0756151325148164,-0.43909305867026877,-1.3478004503108902,-0.11586966430487977,-0.941369146652976
u000048,-1.5370609336911332,-1.032571768330815,0.282525875720014,-0.5242545309636656,-0.9026845796008742,-1.5193811582020271,-0.529377063042916,-1.3428091431408828,-0.5744621933020463,-1.0865132754447961
u000049,-1.1031149671466556,-2.2582996677900047,1.237571342740295,-0.7134516095109641,-0.9026845796008742,-1.141572503433167,0.8669212179001429,-1.3478004503108902,-0.8479153859293757,-1.0689533197719334
u000050,-1.552220618111901,-3.0828075391564487,1.7662598844411863,-0.9202184559821492,0.6070189133741593,-1.5962042986499017,-0.36785584205077876,-1.3478004503108902,-1.1068329441464142,-1.3759693472345622
u000051,-1.2455001975569917,-0.464791142936677,0.331533608717904,-0.09314212208543864,-1.1410588153337744,-1.1910660643310222,0.2800864823978159,-1.3478004503108902,-0.12387351111725957,-0.9833315560165982
u000052,-1.4527351891006124,-0.5552638240606579,0.18165007664944105,-0.26114228721239185,-0.9821426581785077,-1.406248824149627,-1.2734482343653495,-1.3478004503108902,-0.28932401600200336,-1.1083817711239927
u000053,-1.3807793258950931,-0.8812722439938219,-0.05114135658508118,-0.6517228607627152,-1.8561815225324745,-1.3844910046774255,-0.3036957507039057,-1.3478004503108902,-0.6829444367934528,-1.074061287005268
u000054,-1.1900726013935596,-0.143976295231328,-0.1772955841744663,-0.22455724390866993,-1.8561815225324745,-1.1503385534198174,-0.543966137609887,-1.352791757480905,-0.22293592689409406,-0.6603378840098697
u000055,-1.2945586207519766,-0.6979333727460975,0.3164577848521565,-0.26663742495714376,-1.8561815225324745,-1.2587393014705357,0.20832397710842,-1.352791757480905,-0.3055670145964206,-0.6945426122295777
u000056,-1.2448685440394598,-0.3204899523825325,0.6139735947224894,0.20513428681660825,-1.8561815225324745,-1.1561303273362644,0.18860026037278022,-1.352791757480905,0.16861017911081866,-0.6922369821782979
u000057,-1.6072797497234395,0.5679171915070015,-0.1471768289262769,0.2940820603316037,-1.8561815225324745,-1.4805359730576242,0.13334251820551976,-1.352791757480905,0.3213696083377398,-0.7438768528346746
u000058,-1.3967812150059034,-0.4858080012608343,-0.7696220646049814,-0.8774995061264729,-1.8561815225324745,-1.4210055130707462,-1.1381045889775006,-1.352791757480905,-0.8652093731647813,-0.8300199589192965
u000059,-0.6885923462662866,-2.1606936360238826,1.8186504421463532,-0.2390756298276618,2.1167224063491927,-0.6965946466967345,-0.48416957193376103,-1.3577830646509195,-0.392977010050907,-0.7809588058058383
u000060,-0.25148811213414896,0.5019707175606182,-0.12165912472413247,0.2658238351636378,-1.8561815225324745,-0.20355897788249327,0.39520569818621737,-1.3577830646509195,0.2896074269868864,-0.09904028025244048
u000061,1.1831023017672573,0.42416758081644995,-0.984019554840514,-0.3913159673862351,-1.6178072867995743,1.078114130173008,-0.4103160432651991,-1.3577830646509195,-0.3361553776785858,0.567620881530069
u000062,-1.5631166412893278,0.6443615241660051,-0.2743780152129768,0.2586048838629006,-1.6972653653772076,-1.442050969861756,-0.03533869185966321,-1.3577830646509195,0.29383849790437233,-0.5217242067213006
u000063,-1.4105196790122245,1.4417266720989796,-0.48930859113776226,0.6657052578177779,-1.8561815225324745,-1.245572614656905,-0.6279141456524346,-1.3627743718209269,0.7395809722770846,-0.50561425300292
u000064,-0.6721167170173272,0.6420085557028032,-0.10314151275657593,0.3766482713053718,-1.538349208221941,-0.5873473110291225,0.42426906695679517,-1.3627743718209269,0.4049796458398034,-0.11023177038830784
u000065,-1.4233106627422472,0.11961499730712168,-0.4363066587996258,-0.22135583981126855,-1.8561815225324745,-1.367905895265213,0.05198398353994964,-1.3627743718209269,-0.19948143900559626,-0.8565151420483499
u000066,-1.6133857337262487,-0.6276124532355973,0.6538750742494907,0.018356607505162433,-1.538349208221941,-1.527714281008102,-0.3668777990265408,-1.3627743718209269,-0.031345015565041705,-1.1981147177102716
u000067,-0.6639052212894113,1.0736600513635566,-0.5677726001934403,0.3535967479408809,-1.8561815225324745,-0.5782139831944195,-0.21143193510214625,-1.3577830646509195,0.4167048304708332,-0.22541342823412305
u000068,-1.0627944176108635,1.0678337537769456,-0.5616992026240263,0.3537694617532779,-1.8561815225324745,-0.955046056267189,-0.8204663558507647,-1.3627743718209269,0.41641601937705314,-0.38567831411696646
u000069,-1.521480146925344,-0.4689526783962319,-0.14720928379671755,-0.43067458094158856,-1.3794330510666744,-1.489171869595951,0.6171987547609495,-1.3577830646509195,-0.4425139864491715,-0.9916680961943252
u000070,-1.1047467387336132,0.5342676466229731,-0.2701941684045947,0.18457766228333694,0.20972852048599255,-1.018264708020406,0.48174832322607986,-1.3577830646509195,0.21549020177895237,-0.31131509715706895
u000071,-1.6539168344345514,-1.520754348644341,1.0595969579565643,-0.322332078526426,-1.3794330510666744,-1.6118516901721132,0.3733381924203229,-1.3577830646509195,-0.42188164391699823,-1.2244798212196542
u000072,-1.116274415428572,0.22051340282250126,-0.9278515964293913,-0.4944034179445709,-1.6178072867995743,-1.107187616491904,0.2340818816704535,-1.3577830646509195,-0.4491630088218601,-0.6720064578968502
u000073,-1.7742994673175232,-3.579457837074545,0.3791294686453656,-2.236911986652473,-1.3794330510666744,-1.9562910165368608,0.1937948318843533,-1.3577830646509195,-2.3870750361629436,-1.9263068658246307
u000074,-0.730439391802781,0.6733007180220747,0.937820828293171,1.1261147869884265,0.6864769919517926,-0.5591730603908339,-0.09263003146419829,-1.3577830646509195,1.1142074710367111,0.03803414399696625
u000075,-1.5510099488699645,-2.1086134277193236,1.6635761891610852,-0.3110646842549674,0.9248512276846926,-1.5187470857891052,0.02521026405776505,-1.352791757480905,-0.45683036430902824,-1.2671290255922487
u000076,-0.7497048240875066,0.33243326536776197,0.5762324054692142,0.6351239300961203,-0.5848522652903408,-0.6348374078138146,0.01924115663172445,-1.352791757480905,0.6247408243289263,-0.23946389469102647
u000077,-1.4525772757212294,0.3998425853448815,-0.7163861097361619,-0.22125229741834906,0.765935070529426,-1.3929895838574469,-0.028579303611003613,-1.352791757480905,-0.17765870678696663,-0.858535495951799
u000078,-1.6149648675200787,0.09811573058016396,-0.45124143383260523,-0.24682189683809883,0.44810275621889256,-1.5519613557105094,0.18437308861559934,-1.3577830646509195,-0.2251645615765452,-0.9179173896645029
u000079,-0.9786792241928534,-0.6033509270219334,0.8792355639882578,0.19283322844341305,-0.7437684224456076,-0.9086195338508581,-0.11242726920253465,-1.352791757480905,0.13508013795735008,-0.5859724659769835
u000080,-1.2478688982477368,-1.700049569419669,1.0499983026292126,-0.45436196015595604,0.9248512276846926,-1.244541749790416,-0.6551514365773109,-1.352791757480905,-0.5602956422515263,-0.8293424357801402
u000081,-1.4233106627422472,-1.166621757340998,-0.479301453873012,-1.150439872543855,-1.8561815225324745,-1.4824828860464854,-0.4126202724370775,-1.3478004503108902,-1.175393298301393,-1.2053839748083635
u000082,-1.2369202372771824,-1.0254977814920905,0.7616927326505271,-0.18439004000791828,-1.8561815225324745,-1.1981679457844094,0.21323592716702616,-1.352791757480905,-0.2533966484201901,-0.9396026476471288
u000083,-1.612385615656823,-2.4952414184375344,0.8599607854630176,-1.143001101239117,-1.8561815225324745,-1.67235608794785,-0.06276728419051504,-1.352791757480905,-1.2713813190048224,-1.3379537211149974
u000084,-1.0853233930695045,0.2577498265830672,0.1269474083272018,0.2688892378956795,-0.5053941867127075,-0.9930988118066659,-0.33095554615075484,-1.352791757480905,0.2735647180423534,-0.45759652663480943
u000085,-0.7697598232691474,0.9283601999072112,-0.49103364382934606,0.3056752004020715,-1.8561815225324745,-0.6848346822885389,0.3167878400569671,-1.352791757480905,0.3602466997410594,-0.31086860618710876
u000086,-1.5231645563054295,-2.716419356042015,2.0373483942952246,-0.4746456610840218,-0.9026845796008742,-1.5160880096323792,0.14150509371293402,-1.3478004503108902,-0.6582203237587546,-1.205885536525953
u000087,-1.6373885673924644,-2.3005814446765602,1.8087968632622256,-0.34373935995716126,1.481057777728126,-1.605707024628893,-0.08696507656363256,-1.3478004503108902,-0.5025276003569655,-1.271876762606797
u000088,-1.5256911703755573,-2.2526819549287977,-0.40795075450675805,-1.8596845431636977,1.481057777728126,-1.6676074413409832,0.1697720943382543,-1.3478004503108902,-1.9284615253807331,-1.5705271145778634
u000089,-1.3829374754133272,-1.9843366088361578,-1.8386734061048002,-2.672143587475474,-1.8561815225324745,-1.6202739054988506,-0.3606273858051758,-1.3478004503108902,-2.673866052932004,-1.6515348246795354
u000090,-0.9353056826556567,-2.1906010234829965,0.8933410846827355,-0.9067370509641414,1.004309306262326,-1.0038414023190503,0.21146846597645513,-1.3478004503108902,-1.0249492789173709,-1.0953105889630357
u000091,-1.5811714043321172,-2.5538712106338393,-5.159570102629012,-5.391412175759642,-1.8561815225324745,-2.113794982599569,0.2890464871924899,-1.352791757480905,-5.282489686295445,-2.4610587165710003
u000092,-1.642652346705231,-2.1021112944277074,-2.5929131034471404,-3.2816496134698014,-1.8561815225324745,-1.934162865341053,-0.28311772068747026,-1.352791757480905,-3.2578055724664816,-1.77086376543863
u000093,-0.6502193950762181,-1.4060875834520608,0.6481798978314535,-0.5297496355265914,0.1302704419083592,-0.6856622931090973,0.4941876563579529,-1.3478004503108902,-0.6086018801949662,-0.6513226792761421
u000094,-1.0648472915428426,-1.2376626385768776,0.027808022997873407,-0.8456439402884923,-0.8232265010232409,-1.1107708371666982,-0.1977131425388214,-1.3478004503108902,-0.8934559522846882,-0.9454379112115628
u000095,-0.9796267044691515,-2.7448247816911966,2.110712906095343,-0.4432209111389607,-0.5848522652903408,-0.9994311786589357,-0.60071386764015,-1.3428091431408828,-0.6307866567697397,-1.1283845520398983
u000096,-0.5454175489590355,-1.0370482463356503,1.6638754156025126,0.43812916897046655,-0.18756187240217417,-0.47614044972784414,-0.3959373562646551,-1.3428091431408828,0.33278912084930284,-0.20206448198579546
u000097,-0.9814163894354919,-1.2294191682053421,0.8785989012277468,-0.24521048155692332,-0.028645715246907483,-0.9654044817250632,0.1520501209541227,-1.3428091431408828,-0.32656410818211457,-0.8178904778537073
u000098,-1.3960442859021165,-1.9666103631511582,1.8733890119272636,-0.06515830063620001,0.5275608347965259,-1.3438439779187237,-0.33057535544854993,-1.3428091431408828,-0.21391361184231994,-1.0904207790444038
u000099,-0.6633788433581347,-1.205699916190595,1.4235105315173922,0.15224162028217436,-0.6643103438679743,-0.6207578752860828,-0.011829958492306558,-1.3428091431408828,0.05010122458093224,-0.6113974910575164
u000100,-0.7261230927663124,-1.189556790329168,1.477961430576196,0.2015842508971747,-0.028645715246907483,-0.6744170332869761,0.5617473499799889,-1.3378178359708683,0.09788646267206168,-0.35894815243268874
u000101,-0.34370952569381974,-1.051599211759967,1.705453195759197,0.4570199198172438,0.05081236333072586,-0.2836441229650281,-0.14239024800935865,-1.3378178359708683,0.34947639689971277,-0.17232036997568778
u000102,-0.3925047599231659,-1.1706047544011722,1.7160373153851047,0.38123732727288,-0.8232265010232409,-0.33921096811534945,-0.21836500124011257,-1.3378178359708683,0.2687817664651439,-0.36483307553078187
u000103,-0.6796439214345834,-1.3849144734298218,2.175493368239307,0.5525856107890008,-1.8561815225324745,-0.5934266663319544,-0.6319783323451155,-1.3378178359708683,0.4137610578155594,-0.5867060698398108
u000104,-0.5422066435782479,-1.6141196801669648,2.0919127345240525,0.333959796430283,-0.4259361081350742,-0.4898936768350404,-0.5359816640354488,-1.3428091431408828,0.18981139838343858,-0.4239841997042353
u000105,0.5579232327899696,0.6173909874744467,0.12825174573949438,0.5211768842661776,-1.8561815225324745,0.5903497046907067,0.3095019358249554,-1.3328265288008536,0.5393722043996048,0.5134582172295584
u000106,-0.31475873947360344,-0.5794579412170405,1.9933038563957968,0.9882263664385553,-1.8561815225324745,-0.1931832204707106,-1.0865429914386968,-1.3328265288008536,0.8870465010740357,-0.0839495454956747
u000107,-0.36929149315386534,-0.8047487074901977,1.8616428540211767,0.7387301904143035,-1.8561815225324745,-0.2743710845239483,0.15737825862060986,-1.3378178359708683,0.6342873013152235,-0.2524237068557257
u000108,0.015438136816244738,-0.26986412561419143,1.201420524897827,0.6511237085409404,-1.8561815225324745,0.08422028854524932,-0.35542166702935946,-1.3328265288008536,0.5931357362179128,-0.050679071941983025
u000109,0.018754317783287674,-0.8089480183875063,1.3905245213744766,0.406500615224532,0.05081236333072586,0.05536101240014191,-0.5188890564031466,-1.3378178359708683,0.3206449053178765,0.08976301940592257
u000110,0.6427227175186394,0.2701206044744752,0.9477368482681277,0.8512376295345969,-1.8561815225324745,0.7038368644458368,-0.9403797690427266,-1.3378178359708683,0.8237209944612298,0.6596008315800657
u000111,-0.6462715605916431,-1.187544303019996,1.6086535170490555,0.2943398739466734,-0.2670199509798075,-0.5886994220729005,-0.609447859607318,-1.3378178359708683,0.18551783431637953,-0.4165632797270259
u000112,-0.4460373955340022,-1.643056667570923,2.2205441657216274,0.4036425510265095,0.20972852048599255,-0.39159841410089224,0.6519162385876892,-1.3378178359708683,0.2532839574479188,-0.27932276803758604
u000113,-0.38018751633129205,-0.47378357199476706,1.535849050058803,0.7423447612212756,-1.8561815225324745,-0.2812510114329082,0.5044601942318337,-1.3378178359708683,0.6633546987474379,-0.20164192147272889
u000114,-0.20974634218390995,-1.1015116613436193,1.9097208676164912,0.5649085509691122,-0.5053941867127075,-0.14560870880756438,-1.1951281988274298,-1.3378178359708683,0.44735374191620886,-0.16047007051947412
u000115,-0.3830825949533137,-0.6174841527289971,1.4917913512601633,0.6111086198854193,-1.8561815225324745,-0.2998243934509367,-0.6665917929982771,-1.3378178359708683,0.5284487860892916,-0.1200270053827018
u000116,-0.7618115165068698,-1.8823354123626712,2.021277565257121,0.09711546175289783,0.05081236333072586,-0.7260016113553327,0.5380875695768491,-1.3378178359708683,-0.05434401319984548,-0.7586300040349114
u000117,-0.4110859008972319,-0.9106814303259684,1.6873910569167945,0.542891501699925,-1.8561815225324745,-0.33649862982231143,-0.2391972542315838,-1.3378178359708683,0.4413844644299669,-0.24412725599698604
u000118,1.0469283309459858,0.9400078234126852,0.34001568946608696,0.8946894223110397,-1.6972653653772076,1.0965653886367468,-2.0647631732982754,-1.3278352216308462,0.9166332789492307,0.859407743136279
u000119,0.7454190519107157,0.8293225441209545,0.812992141128323,1.1479176454298246,-1.4588911296443077,0.8387844765835857,-0.5273432096720068,-1.3278352216308462,1.1468650016973203,0.841459940489296
u000120,1.0976711635210559,0.9999733089116468,1.0431244236058268,1.42805027535785,-0.9821426581785077,1.2040983744613416,0.2092363814896886,-1.3328265288008536,1.424280570785264,1.1069406959318469
u000121,0.5756621690739928,1.1379560925990162,1.0844868080980976,1.5534059608577575,-0.6643103438679743,0.7261344545655367,-0.2585210210319048,-1.3328265288008536,1.5531975014218464,0.7890906633700034
u000122,1.3015899740976333,1.0528228679549096,0.29708910093964797,0.943538886176236,-1.8561815225324745,1.343559054000134,-0.22950908050871796,-1.3278352216308462,0.9714480670724044,1.229269337757306
u000123,0.6877806684359212,0.7206467909698168,1.0291787015610447,1.2230637510217641,-1.8561815225324745,0.791669313165992,-0.4664989978606293,-1.3328265288008536,1.2093080280205852,0.8933040223592426
u000124,1.7711190887964132,1.143687629220982,0.5387793014555028,1.1759825902564758,-1.8561815225324745,1.8136485873930128,0.09783524643099951,-1.3328265288008536,1.1977039487526266,1.4207474706691032
u000125,0.8350085758140027,0.20581718490300038,1.0233821579748361,0.8591651941698635,0.05081236333072586,0.8857661299815599,0.7426748844098603,-1.3228439144608317,0.8262120452488786,0.6482001276694475
u000126,1.9103986894122171,0.5830001886983266,0.9805082302984132,1.0928349597458695,-1.6972653653772076,1.9309050721517214,-0.10279392875833526,-1.3228439144608317,1.075821464490021,1.3505558732073129
u000127,1.1310435243639958,0.33909110606697673,0.7970895540949539,0.7941485513770608,-1.2205168939114077,1.1594205724265245,0.5171075547570749,-1.3178526072908172,0.7752288563449182,0.9062225179116965
u000128,1.9390336488736675,1.4085791187249699,0.516644791738252,1.3456608030565698,-0.9026845796008742,1.9934618933418138,0.10101035478765079,-1.3178526072908172,1.3782590678009452,1.5655456465485598
u000129,1.1558885627202542,0.7716164025682496,0.5309746625003868,0.9104633124221003,-0.10810379382454083,1.199705062512883,-0.004231984312547582,-1.3128613001208096,0.9184544038235135,0.8056745202312147
u000130,1.6760552344078485,0.5815791744549721,0.7623697904710298,0.9393709654136971,-0.4259361081350742,1.69253516985103,0.09353504017414466,-1.3178526072908172,0.9309835044144498,1.388987487745758
u000131,4.0694430501296885,1.7464277511362736,0.14733783177705415,1.3236725875126325,0.8453931491070593,4.006526830515112,-0.7778360954145029,-1.307869992950795,1.383714815245278,2.8402576128983226
u000132,1.9041874298231525,0.7838772681079719,0.5880905716199686,0.9589551298123443,-0.5053941867127075,1.912042800384678,0.507183248971142,-1.3128613001208096,0.9651362843567626,1.416137388445443
u000133,1.5933086236111575,0.8667992901637164,1.02408562379521,1.321659105715813,-0.4259361081350742,1.659294802290827,-0.48060558868989606,-1.3178526072908172,1.3136213755318304,1.3457661272859889
u000134,2.281442493169134,1.0696376809436707,0.564227901336376,1.1420120327762047,0.05081236333072586,2.2912743040806136,0.47368745874668056,-1.307869992950795,1.1599263848037762,1.652489344927498
u000135,2.3846652054924866,1.3579855176618263,0.38278483632027727,1.2167345417567605,0.20972852048599255,2.3996783403293906,-0.4843184890075189,-1.3128613001208096,1.2527498062241869,1.7348645588858036
u000136,1.57025327022124,0.8926182391352132,0.5357005471003707,0.9983423717421561,-0.028645715246907483,1.601953151953421,0.4531384370094541,-1.307869992950795,1.0107116547763928,1.2850869762754829
u000137,2.3404494592652476,1.0686859514809888,0.5957277672930029,1.1633640582018774,-0.2670199509798075,2.3493688506725348,-0.9015699526085927,-1.307869992950795,1.179989125303571,1.6190986410039905
u000138,1.6564213375712291,1.0718025007696395,0.6355270676605318,1.1933606608818714,-0.6643103438679743,1.706572783127926,0.17307867515652808,-1.3128613001208096,1.2085197354010244,1.419480120971707
u000139,1.2946417854047811,1.3626299554871026,0.43535298235557257,1.2567240365497243,-0.8232265010232409,1.3744918868352642,0.2641836985871447,-1.3128613001208096,1.2908228979024645,1.1276228871249994
